Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14,Unit_15,Unit_16,Unit_17
68,NaN,NaN,2,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.0193151180990259,-0.335094971593203,-0.125820749159192,-0.462154320928139,2.2920439278909,0.0367404771957985,-0.277170856455218,-0.665822983832667,-0.183744864297178,-0.521946955909285,5.6964870821299,2.66201085683674,1.38207476427158,1.51287115329284,0.0404775168821201,0.206775782923433,-0.662085944146346
69,NaN,NaN,2,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,0.0334705674702671,-0.285683002407395,-0.129453982187561,-0.444143865773228,2.30102320380387,-0.00893445230368812,-0.20533664915148,-0.665096337226994,-0.220959551173464,-0.61153210172305,6.01257835559794,2.40368798851976,1.35695355304687,1.27437535664495,0.102657704996194,0.328073862741955,-0.64947343520501
70,NaN,NaN,2,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,0.0589135793346401,-0.227655080611457,-0.056249526998838,-0.415129904875258,2.09703274025968,0.128547085489766,-0.211585809960274,-0.669560023518989,-0.24372435126264,-0.535649434759131,5.68315830724869,2.48537344766327,1.17304967781666,1.04717372438239,0.0723046382106259,0.48474925159099,-0.653490752867806
71,NaN,NaN,2,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,0.274509627238012,-0.154841197973284,-0.112157197806079,-0.335620492799092,1.93416398668051,0.0610896264019878,-0.207568492297478,-0.669560023518989,-0.227655080611457,-0.523932258242643,6.42100565131551,2.63970540120901,1.51736727916545,0.854509864804148,0.0410030380880091,0.565765157790704,-0.629386846891032
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,0.0431898843963858,-0.252277350157624,-0.104543732880619,-0.397419149587664,2.18403142598948,-0.0138301082368441,-0.203032811065289,-0.612540030885759,-0.164155543360814,-0.555520038252529,5.54561917350308,2.48468229623742,1.35464971496068,0.932183405905381,0.0742916985599658,0.380126204501836,-0.654009116437199
73,NaN,NaN,2,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,0.207735293113164,-0.185310380922528,-0.0419898588984639,-0.359032225800182,1.88849414230447,0.0144697406867737,-0.200511042349323,-0.669560023518989,-0.178795811739616,-0.534925593738807,6.02958861957554,2.91128150402165,1.51282065275654,0.99816968730649,0.0361849712964805,0.537806798380706,-0.650016315970253
74,NaN,NaN,2,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,0.120874370674337,-0.165766673373792,-0.0593620433862293,-0.393776594775713,2.02964314126756,0.0231558329306563,-0.293886533971062,-0.667388500458018,-0.111478596849526,-0.417663348446391,5.96227140468545,2.94819739605816,1.56710872928081,1.08068756362338,0.0731008633329819,0.433573691454114,-0.658702408214136
75,NaN,NaN,2,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,0.0361849712964805,-0.196167996227382,-0.0571905203252586,-0.372061364166007,1.88197957312155,0.127388939857249,-0.276514349483297,-0.669560023518989,-0.196167996227382,-0.600071285567927,5.83198002102721,2.55298019896149,1.28915377747656,0.87222134977019,0.0948160939426887,0.440088260637026,-0.669560023518989
76,NaN,NaN,2,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,0.309017355879975,-0.0309095232796648,-0.150398971711538,-0.362595750823314,1.39884353209482,0.0679782961122305,-0.203963207215482,-0.64071774286302,-0.133917668479556,-0.492386013775176,5.72106530468225,2.58137703898957,1.31643701593491,0.397604360751882,0.14420432356015,0.910584923847339,-0.657199046095002
77,NaN,NaN,2,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.931186552887317,-0.00412740552769308,-0.00412740552769308,-0.249286791103434,0.735471077007524,-0.0144282200476823,-0.257527442719425,-0.661319371902998,-0.117436365247573,-0.461483570215209,5.26988962870673,2.29295423242988,1.05067600131919,0.327558822015956,0.0205945493202807,1.42974597565479,-0.601574647687061
